formula,material_id,band_gap,formation_energy,energy_above_hull,nsites,volume,density,spacegroup_symbol,spacegroup_number,crystal_system,lattice_a,lattice_b,lattice_c,lattice_alpha,lattice_beta,lattice_gamma,category,analyzed_metal,stable_phase_pH2,region_pH2,stable_phase_pH5,region_pH5
Mn2Cr3O12,mp-760285,0.6347,-1.709367047844827,0.033202733813724,68,990.3115400712718,3.070911405774313,P2_1/c,14,monoclinic,9.085574,8.753061,14.949857326672051,56.40367962249683,90.0,90.0,bi-metallic oxide,Mn,MnO4[-1],Passivation,MnO4[-1],Passivation
Mn3Cr3O8,mp-1221796,0.0,-2.242338441699507,0.023052096785715,14,160.24039262045932,4.650799924588023,R-3m,166,trigonal,6.104487210100862,6.104487210100862,6.104487009128941,59.83185636265936,59.83185636265936,59.831854741943545,bi-metallic oxide,Mn,MnO4[-1],Passivation,MnO4[-1],Passivation
Mn2Cr3O12,mp-772631,0.6856,-1.706179608580122,0.036390173078429004,68,1028.5670644939946,2.956694909505874,Pbcn,60,orthorhombic,9.050729,9.190829,12.365007,90.0,90.0,90.0,bi-metallic oxide,Mn,MnO4[-1],Passivation,MnO4[-1],Passivation
Mn5Cr4O12,mp-1222112,0.14720000000000003,-2.226036456888339,0.015467270714283,42,484.27867594131624,4.626722884286907,P-1,2,triclinic,6.172223,8.525099426460315,10.593652020726514,113.58759978446945,106.88138752350883,90.18909101257795,bi-metallic oxide,Mn,MnO4[-1],Passivation,MnO4[-1],Passivation
Mn5Cr4O12,mp-1222248,0.31320000000000003,-2.225786477126435,0.015717250476187,42,481.35534294650404,4.654821568270958,P-1,2,triclinic,6.073499,6.0887131173088616,13.687874241663021,102.51156748969149,102.60257671428698,90.6126885331535,bi-metallic oxide,Mn,MnO4[-1],Passivation,MnO4[-1],Passivation
Mn6Cr9O20,mp-757545,0.0,-2.296772954788178,0.011613843285708001,70,797.0189229781553,4.656820909463901,R-3m,166,trigonal,25.12227113165854,25.12227113165854,25.122270162829015,13.906323431080427,13.906323431080427,13.906324647821195,bi-metallic oxide,Mn,MnO4[-1],Passivation,MnO4[-1],Passivation
CrFe4,mp-1226230,0.0,0.029958005999999003,0.029958005999999003,5,57.25187645456947,7.987035541460435,Fmmm,69,orthorhombic,10.252038596803077,10.156161261647089,2.4536415139561445,85.32315413085364,80.87674400952748,13.80010185961886,bi-metallic metal,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
CrFeO3,mp-1078458,0.0,-2.026850883,0.009988677999995001,10,100.51694794704083,5.148927639504908,R-3,148,trigonal,5.047006350221019,5.0461280362738306,5.409819622053433,62.18937192794541,117.81455598083213,120.00422549490209,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
Cr2FeO4,mp-1104680,0.0,-2.180387279285714,0.0,14,155.7493795183555,4.772878466855058,C2/m,12,monoclinic,6.032826459055987,5.99222043774526,6.040406646086503,60.62118004215224,60.7020877664565,91.26828348417816,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
Cr2FeO4,mp-20168,0.0,-2.177599879285715,0.0027874000000140003,14,147.50361524935784,5.039692474469243,I4_122,98,tetragonal,5.912033067314497,5.912236543515879,5.968863292964764,59.68235465304379,59.68548384682004,60.6376842274635,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
Cr3(FeO6)2,mp-776667,1.823599999999999,-1.6381975649999991,0.0,68,995.3610242774901,3.06743704332228,P2_1/c,14,monoclinic,9.151716,8.768396,15.113395671522035,55.15709884540559,90.0,90.0,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
Cr3(FeO6)2,mp-1042994,1.8252000000000002,-1.607411811764706,0.030785753235286,34,492.0012185272326,3.102845239375137,P-1,2,triclinic,6.698269,8.490948915416345,9.925092266724125,107.57466120803282,104.57947600145224,103.0967599056389,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
Cr3(FeO6)2,mp-772616,1.7861,-1.635688013970588,0.002509551029403,68,1029.9974138961627,2.96428635271873,Pbcn,60,orthorhombic,9.01334,9.120733,12.529122,90.0,90.0,90.0,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
CrCoO4,mp-18788,0.506,-1.5653893133333332,0.0,12,127.07127556747008,4.571811239784179,Cmcm,63,orthorhombic,4.82277329499139,4.822867891593214,5.868543990509993,90.00068685550913,89.99903059393934,111.42049250991793,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
Cr2CoO4,mp-20758,2.606,-2.132410751428586,0.0,14,145.38620266155158,5.183634917332189,Fd-3m,227,cubic,5.902179013444532,5.902185818140287,5.902177590000593,60.000075582489124,60.00004818308521,60.00007811747427,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
Cr3(CoO6)2,mp-861261,0.8752000000000001,-1.458438534705882,0.019391741999999,68,981.9518386521119,3.151103448349917,P2_1/c,14,monoclinic,9.015649,8.754452,15.131543449900178,55.306304184027475,90.0,90.0,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
CrNi3,mp-1007923,0.0,0.0401541225,0.0401541225,4,43.47438262823738,8.71155801231758,I4/mmm,139,tetragonal,3.49868912,3.49868912,4.328303211590793,113.83877516891087,113.83877516891087,90.0,bi-metallic metal,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
CrNi3,mp-1007974,0.0,0.007950109999999,0.007950109999999,4,44.53370566970056,8.50433622399535,Pm-3m,221,cubic,3.544565,3.544565,3.544565,90.0,90.0,90.0,bi-metallic metal,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
CrNiO4,mp-18726,0.0,-1.5371248025000002,0.0,12,135.8030271304098,4.271992460116607,Cmcm,63,orthorhombic,4.9074082514715816,4.907407742392317,6.09936133,90.0,90.0,112.40249124148676,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
Cr2NiO4,mp-2763199,0.8258999999999991,-2.041139614999998,0.0016107778571410002,14,144.7999043153565,5.19912373038745,Cm,8,monoclinic,5.861797720023303,5.954660952031359,5.86840847893414,59.51648684192805,91.72689171586156,120.49720109446363,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
Cr2NiO4,mp-19344,0.0,-2.033889613571428,0.008860779285711001,14,150.08346513328723,5.016092998753867,C2/m,12,monoclinic,5.848410801804709,6.012766282405711,5.874761753936325,60.744224803154,90.00158907987705,118.88815003383498,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
Cr2NiO4,mp-1974686,0.7009999999999991,-2.042750392857141,0.0,14,145.0305800941281,5.1908543577168125,C2,5,monoclinic,5.842697318380089,5.922795197016488,5.955696520236489,59.055478554387676,60.66484074791724,90.04302093099298,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
Cr2NiO4,mp-19303,0.0,-2.03065658642857,0.012093806428570001,14,152.2477052526764,4.944787952201781,P1,1,triclinic,5.973753234021138,6.013965800355535,5.970983943054863,60.505434861062085,90.07965712548534,120.30107230671774,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
Cr2NiO4,mp-1271164,2.7948,-2.040819161428569,0.0019312314285710001,14,145.00115757427125,5.191907645966155,Cc,9,monoclinic,5.8475096632945665,5.909307629666027,5.915712769012017,59.879228035962996,90.14668719346047,119.75274667912353,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
Cr2NiO4,mp-1283235,2.321999999999999,-2.03304550642857,0.00970488642857,14,152.36597658913203,4.940949649893822,P1,1,triclinic,5.951659071746717,5.9910010134969935,5.964934087194426,60.85273406078509,60.08741830721509,90.10491300485967,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
Cr2NiO4,mp-1271107,2.6197,-2.040816852857141,0.0019335399999990002,14,144.9618869632192,5.193314149358557,Cc,9,monoclinic,5.846436428480131,5.907065730495819,5.895996603327233,119.78182433798042,119.48136526434496,90.4898221516023,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
CrCuO2,mp-510625,1.5391,-1.784819649999986,0.0,8,87.4933748108686,5.600365259676549,R-3m,166,trigonal,2.9811529475830265,2.9811528606638267,11.498464058506762,90.02330784672235,97.47038370817285,59.993446781437115,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
CrCuO2,mp-505562,1.529299999999999,-1.784237707499988,0.000581942499985,8,87.47993628517202,5.601225578689667,P6_3/mmc,194,hexagonal,2.9817464300000003,2.981746679386091,11.36151543,90.0,90.0,119.99997452015836,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
CrCuO4,mp-504927,0.160199999999999,-1.351861724166666,0.041338274770834,12,147.22920128535486,4.049912425698934,Cmcm,63,orthorhombic,5.275425454805518,5.275425454805518,5.957543,90.0,90.0,117.37730590950402,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
Cr2CuO4,mp-1283513,0.09859999999999901,-1.932982729285715,0.0268070892857,14,149.2178245956554,5.153194563160499,Imm2,44,orthorhombic,5.887626941969488,5.8870070289780525,6.099330723879958,58.839914449387436,58.828033035395784,85.80131737378521,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
Cr2CuO4,mp-1103973,0.0,-1.936370315714286,0.023419502857128002,14,150.51427845089722,5.108807551994644,I4_1/amd,141,tetragonal,5.926253711211746,5.926290436834242,5.926286319653312,92.77243569255442,118.4125895674266,118.41256827100013,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
Cr2CuO4,mp-504573,0.0,-1.9373669635714301,0.022422854999986003,14,142.94998010544276,5.379143682746767,Fd-3m,227,cubic,5.868965838183619,5.868911720096301,5.868959441343694,60.001744381100494,60.0020161773862,60.00197677551934,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
Cr2CuO4,mp-1272781,0.0,-1.9352015850000002,0.024588233571414,14,149.95724218685672,5.127784902010984,Imma,74,orthorhombic,5.919277747996709,5.919227772659706,6.094462060358978,59.011724839921,59.01126054850843,87.22231575275943,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
Cr4(CuO4)3,mp-1043136,0.0,-1.5871502636842112,0.030473863388152004,19,193.4896739682415,5.068692260491101,Im-3,204,cubic,6.31092803527088,6.31092803527088,6.31092803527088,109.47122063449069,109.47122063449069,109.47122063449069,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
ZnCrO4,mp-772296,2.2515,-1.672388557916666,0.019822314583333,24,295.0744861655783,4.083392963601597,C2/m,12,monoclinic,6.73715756489751,6.737143906372119,6.732180417425894,79.53531164259519,79.53533108353545,85.1746080800879,bi-metallic oxide,Zn,Zn[+2],Passivation,Zn[+2],Passivation
ZnCrO4,mp-770735,2.3198,-1.65685013375,0.035360738749999,24,306.34727526673333,3.933134641063091,P2_1/c,14,monoclinic,8.325545,5.274172,8.267454390136361,57.551005924645985,90.0,90.0,bi-metallic oxide,Zn,Zn[+2],Passivation,Zn[+2],Passivation
ZnCrO4,mp-755896,2.0907,-1.6922108724999991,0.0,12,143.62098828731487,4.194738857166397,Cmcm,63,orthorhombic,4.977253366241578,4.977253366241578,6.28859189,90.0,90.0,67.20582132590279,bi-metallic oxide,Zn,Zn[+2],Passivation,Zn[+2],Passivation
ZnCr2O4,mp-19410,0.0,-2.2772387178571423,0.0,14,145.23924623953494,5.33695726922689,Fd-3m,227,cubic,5.900185852596275,5.90018534529749,5.900190090014061,60.00018106451886,60.00015119013182,60.000165568287535,bi-metallic oxide,Zn,Zn[+2],Passivation,Zn[+2],Passivation
YCrO4,mp-18825,0.27,-2.751991522083334,0.005452526666665,12,158.09726471445765,4.304232690151602,I4_1/amd,141,tetragonal,5.920960117463732,5.921459948312729,5.921455754746415,106.17969572352973,106.17593820064695,116.28433148388177,bi-metallic oxide,Y,Y[+3],Passivation,Y[+3],Passivation
YCrO4,mp-1285565,0.7015,-2.75744404875,0.0,24,315.69813106606074,4.311000592303957,C222,21,orthorhombic,5.935698156843856,5.935644420682445,10.007595083634117,90.00013597343053,89.99927322101664,116.44398866410674,bi-metallic oxide,Y,Y[+3],Passivation,Y[+3],Passivation
YCrO3,mp-18725,2.4831,-3.191012650500001,0.0,20,219.38031951097574,5.719311184536888,Pnma,62,orthorhombic,5.245435860022576,5.53958790000013,7.549855260033791,89.99998068245759,90.00033938814309,89.99999978737695,bi-metallic oxide,Y,Y[+3],Passivation,Y[+3],Passivation
YCrO4,mp-555657,0.12839999999999901,-2.7316606741666662,0.025783374583333,12,146.5558821376996,4.64319415284986,I4_1/a,88,tetragonal,5.06808490292201,6.737809118202593,5.068096441148194,67.90867756448073,89.99951608486676,112.09130213607801,bi-metallic oxide,Y,Y[+3],Passivation,Y[+3],Passivation
Y2Cr3O12,mp-1361477,1.8489,-2.338807046764705,0.03419633764706,34,450.99611200522594,3.871871451197269,P-1,2,triclinic,5.085446,6.831839799362981,14.193362200557733,85.06196718122672,80.04991258387129,68.25076794309544,bi-metallic oxide,Y,Y[+3],Passivation,Y[+3],Passivation
Y2Cr2O7,mp-1939204,0.9074999999999991,-2.936553191818181,0.017967494090910002,22,256.53249996912035,5.098143793430263,P-1,2,triclinic,7.1140155071444715,7.118113009855984,7.145040041811242,60.111127902342936,60.22831951489207,60.019585396305196,bi-metallic oxide,Y,Y[+3],Passivation,Y[+3],Passivation
Y2Cr2O7,mp-2763860,0.0,-2.984606450568183,0.026334073863646,22,245.00190746700514,5.338079144166864,Fd-3m,227,cubic,7.024635871581387,7.024748589957032,7.023028568780044,59.98760622089059,59.98889265194381,59.994692589178044,bi-metallic oxide,Y,Y[+3],Passivation,Y[+3],Passivation
Y2Cr3O12,mp-1362204,2.0049,-2.373003384411765,0.0,34,472.60696740624115,3.694822740886533,Fddd,70,orthorhombic,15.877221690264557,15.371865559640923,5.928386012650743,83.90163066633968,74.29763166434995,21.79291787840473,bi-metallic oxide,Y,Y[+3],Passivation,Y[+3],Passivation
ZrCr2,mp-570608,0.0,0.004494367916665,0.004494367916667,24,356.8185291543169,7.2678765265131045,P6_3/mmc,194,hexagonal,5.03266454,5.032662623254791,16.26750668,90.0,90.0,120.00000615723432,bi-metallic metal,Zr,ZrO[+2],Passivation,ZrO[+2],Passivation
Nb6Cr7,mp-1104033,0.0,0.036828061538461,0.036828061538461,13,193.57875123823484,7.903961147064081,R-3m,166,trigonal,4.916915935584215,4.916914783138407,9.67173019232371,75.27440115931299,75.27439789808568,59.999998011223624,bi-metallic metal,Nb,Nb(OH)5(aq),Corrosion,Nb(OH)5(aq),Corrosion
NbCrO4,mp-758053,0.0,-2.749603696666666,0.006427617321383,12,132.3655227051685,5.241345884736499,I4_1md,109,tetragonal,5.570550688650129,5.5705489826568835,5.570557784759576,72.86725806636659,107.13264134632222,65.74309285129536,bi-metallic oxide,Nb,Nb(OH)5(aq),Corrosion,Nb(OH)5(aq),Corrosion
NbCrO4,mp-754908,0.775999999999999,-2.714569191666665,0.041462122321384,6,76.052486410934,4.561149282898313,I-4m2,119,tetragonal,5.601370104868451,5.601350547751319,5.601371637907451,138.6063348888526,138.60653792129713,59.97555110251976,bi-metallic oxide,Nb,Nb(OH)5(aq),Corrosion,Nb(OH)5(aq),Corrosion
NbCrO4,mp-1101460,3.0426,-2.7434853837500013,0.012545930238049001,24,299.9289345574678,4.626252473675895,C2/m,12,monoclinic,6.507091777043097,6.507182797430037,7.774733514397153,72.65022567671923,107.35010025951193,95.06762436054578,bi-metallic oxide,Nb,Nb(OH)5(aq),Corrosion,Nb(OH)5(aq),Corrosion
NbCrO4,mp-772660,1.875899999999999,-2.7474836829166662,0.008547631071383,24,257.82651990962904,5.381707730879707,Pbcn,60,orthorhombic,4.518736200183411,11.617732180002456,4.91121829020007,89.99995699045449,89.99896800020646,89.99993828744554,bi-metallic oxide,Nb,Nb(OH)5(aq),Corrosion,Nb(OH)5(aq),Corrosion
NbCrO4,mp-675580,0.6444000000000001,-2.729159823749999,0.02687149023805,24,273.2493267055111,5.077952037989326,Cmmm,65,orthorhombic,3.0989580000001613,13.150159562054522,6.705210056174676,90.00014088398858,89.9999783815433,89.99997821243903,bi-metallic oxide,Nb,Nb(OH)5(aq),Corrosion,Nb(OH)5(aq),Corrosion
CrMoO4,mp-1213733,0.0,-2.166948223333333,0.0,6,62.557033232231895,5.625653426891718,Cmmm,65,orthorhombic,2.91244789,4.6344534540543085,4.637274592562953,91.91790495165881,90.0,90.0,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
Cr2(MoO4)3,mp-704707,2.6785,-2.090523566838236,0.003123396985293,136,2247.0998481414767,3.451314406267104,P2_1/c,14,monoclinic,9.371128,15.871061,15.98614799598859,70.92759766418514,90.0,90.0,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
Cr2(MoO4)3,mp-647862,2.3556,-2.09364696382353,0.0,68,1083.3716383259307,3.579311015652639,Pbcn,60,orthorhombic,9.20315535,9.27367051,12.69372389,90.0,90.0,90.0,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
CrRh3,mp-12585,0.0,-0.14720329499999701,0.0,4,54.46377524873818,10.997720253127996,Pm-3m,221,cubic,3.79056417,3.79054855,3.79054647,90.0,90.0,90.0,bi-metallic metal,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
CrPd3,mp-865786,0.0,-0.127191602500001,0.0,4,58.90403688324943,10.465925433692414,Pm-3m,221,cubic,3.89097501,3.89080869,3.8908701800000003,90.0,90.0,90.0,bi-metallic metal,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
CrPdO2,mp-1063607,0.0,-1.685489044999999,0.0,16,180.85805219642535,6.993139127017134,R-3m,166,trigonal,2.9470180596560818,10.195347977319463,6.255294865053076,105.78519551966102,89.99999442578424,90.00003141520138,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
Cr3AgO8,mp-546111,1.2442,-1.641716069305554,0.0,24,316.4177298657328,4.112822985233676,C2/m,12,monoclinic,5.027360561509659,5.027328931856439,13.687604687203304,88.22798745038043,88.2280247635709,66.24500366684606,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
CrAgO4,mp-849308,0.0,-1.167400311527778,0.031155705046296004,24,333.6463439165512,4.456592284029666,P2_1/c,14,monoclinic,8.369361,5.507531,8.833063777030313,55.030395671792284,90.0,90.0,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
CrAgO2,mp-19378,1.6634,-1.6847351029166662,0.0,4,47.9865802322794,6.6392764695215885,R-3m,166,trigonal,6.423014979438439,6.423014384037174,6.423016127256923,26.944772419736168,26.944778285976454,26.944782291718845,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
CrAgO4,mp-754959,0.0,-1.195661571944445,0.0028944446296300004,12,166.83795717468635,4.456197339842565,Cmcm,63,orthorhombic,5.035991206184744,5.035991206184744,7.04091488,90.0,90.0,69.11863093838933,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
Cr2Ag2O7,mp-27168,1.4355,-1.278156058030303,0.027797044848492002,22,308.8777648039858,4.641934861574692,P-1,2,triclinic,6.631964,6.997574963427329,7.197018503770849,92.02868809126078,111.45431494057075,94.96332813158554,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
Cr2Ag2O7,mp-627414,1.3352,-1.285623875303029,0.020329227575766003,22,328.062427896215,4.370480562505867,P-1,2,triclinic,6.865085,7.335936308931601,7.396100505613887,117.51399875801755,90.23165184968622,95.87308045425088,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
Cr(AgO2)2,mp-542882,1.3899,-1.109907690833332,0.024034967499996,28,410.23497516371094,5.371075836693823,Pnma,62,orthorhombic,5.693949,7.03021,10.248276,90.0,90.0,90.0,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
CrCdO4,mp-17759,2.4928,-1.616190580833333,0.015113269166666,24,352.8080067072782,4.3000716552301395,C2/m,12,monoclinic,7.133832026060752,7.133832026060752,7.096303934217555,81.49521515139475,81.49521515139475,85.96291527047296,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
Cr2CdO4,mp-19262,1.8327,-2.141551745,0.0,14,160.82633768443435,5.790301382345762,Fd-3m,227,cubic,6.104135931017271,6.104133515489459,6.10413163,59.99999918557542,60.00001221330663,60.00000670171924,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
CrCdO4,mp-18781,2.2913,-1.631303849999999,0.0,12,173.0422774947916,4.383609980589499,Cmcm,63,orthorhombic,5.204823408582751,5.204824078231077,6.9771587,90.0,90.0,113.72220009880724,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
TaCrO4,mp-753467,2.459699999999999,-2.945962722055546,0.0,12,130.78614045953398,7.540295819655173,I4_1md,109,tetragonal,5.548115124425713,5.548104447792347,5.54799587448553,72.83736326212696,107.1627625540748,65.80513668508723,bi-metallic oxide,Ta,TaO2[+1],Passivation,TaO2[+1],Passivation
TaCrO4,mp-756340,1.088999999999999,-2.922715899555555,0.02324682249999,12,135.41141392336175,7.282740498773573,P2/m,10,monoclinic,3.093636480857116,9.357446917355503,4.678597483842994,91.14693228328346,90.01904119552962,90.01686799706572,bi-metallic oxide,Ta,TaO2[+1],Passivation,TaO2[+1],Passivation
Ta2CrO6,mp-1278711,0.0,-3.020040340518517,0.024696003333369004,18,216.07226519556158,7.837094451380706,C2/m,12,monoclinic,4.83682900675029,4.836862378656333,9.237247080569135,89.28631903348922,89.28780500584665,89.88420306862997,bi-metallic oxide,Ta,TaO2[+1],Passivation,TaO2[+1],Passivation
Ta2CrO6,mp-21512,0.323,-3.031351510796294,0.013384833055592,36,403.10596756720975,8.401655578959195,P4_2/mnm,136,tetragonal,4.698361750129845,9.397529480262468,9.129754060004077,89.99990125185359,90.0000418444026,90.00085085864522,bi-metallic oxide,Ta,TaO2[+1],Passivation,TaO2[+1],Passivation
Ta2CrO6,mp-31629,0.08610000000000001,-3.044736343851851,0.0,36,436.86795757385966,7.752359591971689,P2_1/c,14,monoclinic,4.818108795737493,4.830081002569314,18.778022025275746,90.00228258205729,91.40542298954162,89.99635807651279,bi-metallic oxide,Ta,TaO2[+1],Passivation,TaO2[+1],Passivation
Ta2CrO6,mp-1272324,1.0468,-3.042549805796296,0.002186538055591,36,435.96662235978073,7.768387137049854,P-1,2,triclinic,4.826591975031037,10.56965996277482,9.656871508563267,62.26545907645864,89.47629687399937,88.87549875097802,bi-metallic oxide,Ta,TaO2[+1],Passivation,TaO2[+1],Passivation
Cr2WO6,mp-19894,1.609599999999999,-2.305236911666666,0.0,18,186.8221519491064,6.823199267633029,P4_2/mnm,136,tetragonal,4.592434280000111,4.592440350000227,8.858126870000293,89.99997395456487,90.00000672228127,89.99997479824621,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
CrWO4,mp-18785,0.0,-2.281001475000003,0.0,6,63.46911087033851,7.844533592889905,Cmmm,65,orthorhombic,2.923517539882284,4.66053216805316,4.661209430644975,92.04769275599101,89.99986749202392,90.00026235548387,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
CrWO4,mp-18405,0.0,-2.248154279999999,0.032847195000003,24,272.2432920397664,7.315303434701319,Fmmm,69,orthorhombic,9.313252613136292,7.363568428384298,7.2269112280787,79.32580518489826,50.98431189935874,49.689882915743006,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
CrIr3,mp-1183749,0.0,-0.217266430000002,0.04119717750000201,8,110.09646180166635,18.96324462334351,P6_3/mmc,194,hexagonal,5.425355994861603,5.425355994861603,4.31903022,90.0,90.0,119.99999847400065,bi-metallic metal,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
CrIr3,mp-12083,0.0,-0.258463607500004,0.0,4,55.48671404528077,18.81338779230848,Pm-3m,221,cubic,3.81417244,3.8141199,3.8141199,90.0,90.0,90.0,bi-metallic metal,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
CrIrO4,mp-753633,0.0,-1.719145625,0.0,6,61.19862441273594,8.362866208274177,Cmmm,65,orthorhombic,3.0650749706317053,5.415619653639949,4.472021028961351,90.25030778120572,90.00059866581685,55.530909870960514,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
CrPt,mp-1206750,0.0,-0.275839335,0.0,2,29.81268588799263,13.762133347223228,P4/mmm,123,tetragonal,2.94412316,2.94412316,3.43945124,90.0,90.0,90.0,bi-metallic metal,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
CrPt3,mp-2515,0.0,-0.342668942500004,0.0,4,59.13449644008253,17.894383631706567,Pm-3m,221,cubic,3.89595267,3.89595267,3.895951649999999,90.0,90.0,90.0,bi-metallic metal,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
CrPtO2,mp-755584,0.0,-1.654502145625,0.005473933437498001,4,44.99835105523658,10.298631066389376,R-3m,166,trigonal,2.92770318,6.2931918640675795,2.927704147290739,103.45070229623981,60.000022649829255,103.45070468142463,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
CrAu4,mp-1070789,0.0,-0.070824973999998,0.0,5,85.75243492963207,16.26337825928696,I4/m,87,tetragonal,5.017252232422054,5.017252232422054,5.020843521999745,99.46492548814535,99.51848335893196,132.0635418391633,bi-metallic metal,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
CrAuO2,mp-996996,1.266,-1.6227390800000001,0.0,4,48.13559510446606,9.692359562010237,R-3m,166,trigonal,3.015044430314076,3.0150455921585264,6.357284480580621,76.28260637030917,76.28262768153964,59.999992877907125,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
CrAuO2,mp-997159,0.0,-1.622478742499999,0.000260337499987,8,96.34616709761174,9.684816937473991,P6_3/mmc,194,hexagonal,3.0161113709280363,3.0161113709280363,12.22951187,90.0,90.0,120.00001383962869,bi-metallic oxide,Cr,CrHO4[-1],Passivation,CrHO4[-1],Passivation
