formula,material_id,band_gap,formation_energy,energy_above_hull,nsites,volume,density,spacegroup_symbol,spacegroup_number,crystal_system,lattice_a,lattice_b,lattice_c,lattice_alpha,lattice_beta,lattice_gamma,category,analyzed_metal,stable_phase_pH2,region_pH2,stable_phase_pH5,region_pH5
ScRhO3,mp-1196890,1.119899999999999,-2.508281684249999,0.024614263874997003,40,432.8519261026267,6.010970822719775,P2_1/c,14,monoclinic,7.531681,7.560377,10.417083870260669,46.863147485099965,90.0,90.0,bi-metallic oxide,Sc,Sc[+3],Passivation,Sc2O3(s),Passivation
ScPd3,mp-2677,0.0,-0.861802703749997,0.0,4,63.028097850547894,9.595637044091603,Pm-3m,221,cubic,3.97964867,3.97964867,3.97964867,90.0,90.0,90.0,bi-metallic metal,Sc,Sc[+3],Passivation,Sc2O3(s),Passivation
ScPd,mp-2781,0.0,-0.908621692499998,0.0,2,35.919566840721316,6.998013554362672,Pm-3m,221,cubic,3.299466299999999,3.299466299999999,3.299466299999999,90.0,90.0,90.0,bi-metallic metal,Sc,Sc[+3],Passivation,Sc2O3(s),Passivation
Sc2Pd,mp-1190862,0.0,-0.659381418749999,0.0,24,484.4915289753894,5.383238207830808,Fd-3m,227,cubic,8.81590825580757,8.81590825580757,8.81590825580757,60.00000000000001,60.00000000000001,60.00000000000001,bi-metallic metal,Sc,Sc[+3],Passivation,Sc2O3(s),Passivation
ScAg2,mp-1018128,0.0,-0.290682248333332,0.0,3,55.8761287369481,7.747311387233375,I4/mmm,139,tetragonal,3.5382589201997887,3.5382578901988038,5.115909648918533,110.21704069385017,110.21702837081052,90.00972346017845,bi-metallic metal,Sc,Sc[+3],Passivation,Sc2O3(s),Passivation
ScAg,mp-11237,0.0,-0.26337324500000003,0.0,2,40.04038736878905,6.337860969153973,Pm-3m,221,cubic,3.42110253,3.42110253,3.42110253,90.0,90.0,90.0,bi-metallic metal,Sc,Sc[+3],Passivation,Sc2O3(s),Passivation
ScAg4,mp-30354,0.0,-0.18631707499999903,0.0,5,88.96617770138559,8.892463508788001,I4/m,87,tetragonal,4.083253977252142,5.0947326324515485,5.094732719266519,80.7590453428206,66.37599763822053,66.3759864942186,bi-metallic metal,Sc,Sc[+3],Passivation,Sc2O3(s),Passivation
ScAgO2,mp-973185,2.074,-2.624058809166653,9.085124998531317e-05,4,55.44877207878369,5.534940707843104,R-3m,166,trigonal,6.47289944375657,6.47289944375657,6.472899897889725,28.742486235310146,28.742486235310146,28.742478330310263,bi-metallic oxide,Sc,Sc[+3],Passivation,Sc2O3(s),Passivation
ScAgO2,mp-11022,2.1264,-2.624149660416652,0.0,8,110.83397731096576,5.538115174152629,P6_3/mmc,194,hexagonal,3.21142308,3.211422777255134,12.40930025,90.0,90.0,120.00000311846819,bi-metallic oxide,Sc,Sc[+3],Passivation,Sc2O3(s),Passivation
ScCd3,mp-30494,0.0,-0.23470672124999903,0.0,8,169.4982650951719,7.488449735352803,P6_3/mmc,194,hexagonal,6.35416496,6.354166690447824,4.84749721,90.0,90.0,120.00000710197759,bi-metallic metal,Sc,Sc[+3],Passivation,Sc2O3(s),Passivation
